# SHSynth 球谐综合结果  系数=shkit_coeffs.sh  nmax=12  高斯平滑=0 km  物理量=unknown
# shsynth_meta {"source_coeffs": "shkit_coeffs.sh", "source_coeffs_path": "D:\\华为家庭存储\\1_Joe Science Data\\1_1_GRACE\\1_data\\2_Level-2\\SHKit\\shkit_coeffs.sh", "nmax": 12, "coeff_nmax": 12, "ntime": 1, "time_index": 0, "field_unit_in": "unknown", "field_unit_out": "unknown", "gaussian_km": 0.0, "gaussian_method": null, "units": null, "producer": "SHSynth"}
lat,lon,value
46,115,-0.7412731773
46,115.5,-0.7159571503
46,116,-0.6906146622
46,116.5,-0.6652784604
46,117,-0.639980791
46,117.5,-0.6147533033
46,118,-0.5896269569
46,118.5,-0.5646319311
46,119,-0.5397975368
46,119.5,-0.5151521319
46,120,-0.4907230401
46,120.5,-0.4665364734
46,121,-0.4426174592
46,121.5,-0.4189897715
46,122,-0.3956758666
46,122.5,-0.3726968246
46,123,-0.3500722953
46,123.5,-0.3278204499
46,124,-0.3059579383
46,124.5,-0.2844998519
46,125,-0.2634596927
46,125.5,-0.2428493481
46,126,-0.2226790714
46,126.5,-0.202957469
46,127,-0.1836914937
46,127.5,-0.164886443
46,128,-0.1465459651
46,128.5,-0.1286720692
46,129,-0.1112651431
46,129.5,-0.09432397534
46,130,-0.07784578364
46,130.5,-0.06182624865
46,131,-0.04625955272
46,131.5,-0.03113842381
46,132,-0.01645418416
46,132.5,-0.002196803425
46,133,0.01164504391
46,133.5,0.02508391721
46,134,0.03813354463
46,134.5,0.05080875488
46,135,0.0631254058
46,135.5,0.07510031036
46,136,0.08675116034
46,136.5,0.09809644788
46,137,0.1091553855
46,137.5,0.1199478249
46,138,0.1304941744
46,138.5,0.1408153163
46,139,0.1509325234
46,139.5,0.1608673761
46,140,0.1706416797
46.5,60,-0.5199713547
46.5,60.5,-0.53295415
46.5,61,-0.5462171684
46.5,61.5,-0.5597525816
46.5,62,-0.5735521934
46.5,62.5,-0.5876074459
46.5,63,-0.6019094254
46.5,63.5,-0.6164488673
46.5,64,-0.6312161608
46.5,64.5,-0.6462013536
46.5,65,-0.6613941552
46.5,65.5,-0.6767839398
46.5,66,-0.6923597491
46.5,66.5,-0.708110294
46.5,67,-0.724023956
46.5,67.5,-0.7400887879
46.5,68,-0.7562925143
46.5,68.5,-0.7726225314
46.5,69,-0.7890659065
46.5,69.5,-0.8056093773
46.5,70,-0.8222393506
46.5,70.5,-0.8389419014
46.5,71,-0.8557027717
46.5,71.5,-0.8725073689
46.5,72,-0.8893407652
46.5,72.5,-0.9061876967
46.5,73,-0.9230325628
46.5,73.5,-0.9398594268
46.5,74,-0.9566520164
46.5,74.5,-0.9733937251
46.5,75,-0.9900676151
46.5,75.5,-1.006656421
46.5,76,-1.023142552
46.5,76.5,-1.039508103
46.5,77,-1.055734856
46.5,77.5,-1.071804294
46.5,78,-1.087697609
46.5,78.5,-1.103395713
46.5,79,-1.118879256
46.5,79.5,-1.134128639
46.5,80,-1.149124035
46.5,80.5,-1.163845405
46.5,81,-1.178272525
46.5,81.5,-1.19238501
46.5,82,-1.206162336
46.5,82.5,-1.219583877
46.5,83,-1.232628932
46.5,83.5,-1.245276757
46.5,84,-1.257506606
46.5,84.5,-1.269297767
46.5,85,-1.280629601
46.5,85.5,-1.291481587
46.5,86,-1.301833367
46.5,86.5,-1.311664789
46.5,87,-1.320955958
46.5,87.5,-1.329687285
46.5,88,-1.33783954
46.5,88.5,-1.345393904
46.5,89,-1.352332019
46.5,89.5,-1.35863605
46.5,90,-1.364288735
46.5,90.5,-1.369273443
46.5,91,-1.37357423
46.5,91.5,-1.377175896
46.5,92,-1.380064041
46.5,92.5,-1.38222512
46.5,93,-1.383646498
46.5,93.5,-1.384316506
46.5,94,-1.384224491
46.5,94.5,-1.383360869
46.5,95,-1.381717172
46.5,95.5,-1.379286099
46.5,96,-1.376061558
46.5,96.5,-1.372038707
46.5,97,-1.367213996
46.5,97.5,-1.361585205
46.5,98,-1.355151468
46.5,98.5,-1.347913313
46.5,99,-1.33987268
46.5,99.5,-1.331032943
46.5,100,-1.321398929
46.5,100.5,-1.310976929
46.5,101,-1.299774705
46.5,101.5,-1.287801495
46.5,102,-1.27506801
46.5,102.5,-1.261586426
46.5,103,-1.247370373
46.5,103.5,-1.232434918
46.5,104,-1.216796545
46.5,104.5,-1.200473123
46.5,105,-1.183483877
46.5,105.5,-1.165849349
46.5,106,-1.147591356
46.5,106.5,-1.128732942
46.5,107,-1.109298327
46.5,107.5,-1.089312848
46.5,108,-1.068802898
46.5,108.5,-1.047795862
46.5,109,-1.026320044
46.5,109.5,-1.004404595
46.5,110,-0.9820794362
46.5,110.5,-0.9593751748
46.5,111,-0.936323024
46.5,111.5,-0.9129547141
46.5,112,-0.8893024038
46.5,112.5,-0.865398589
46.5,113,-0.84127601
46.5,113.5,-0.8169675568
46.5,114,-0.792506174
46.5,114.5,-0.7679247647
46.5,115,-0.7432560943
46.5,115.5,-0.7185326946
46.5,116,-0.6937867677
46.5,116.5,-0.6690500921
46.5,117,-0.6443539287
46.5,117.5,-0.6197289296
46.5,118,-0.5952050485
46.5,118.5,-0.5708114532
46.5,119,-0.5465764417
46.5,119.5,-0.5225273608
46.5,120,-0.4986905284
46.5,120.5,-0.4750911596
46.5,121,-0.4517532965
46.5,121.5,-0.4286997432
46.5,122,-0.4059520047
46.5,122.5,-0.3835302307
46.5,123,-0.3614531647
46.5,123.5,-0.3397380986
46.5,124,-0.3184008321
46.5,124.5,-0.2974556381
46.5,125,-0.2769152339
46.5,125.5,-0.2567907578
46.5,126,-0.2370917516
46.5,126.5,-0.2178261495
46.5,127,-0.1990002722
46.5,127.5,-0.1806188273
46.5,128,-0.1626849153
46.5,128.5,-0.1452000415
46.5,129,-0.1281641338
46.5,129.5,-0.1115755651
46.5,130,-0.09543118259
46.5,130.5,-0.07972634083
46.5,131,-0.06445494075
46.5,131.5,-0.0496094732
46.5,132,-0.03518106714
46.5,132.5,-0.02115954216
46.5,133,-0.007533465153
46.5,133.5,0.00570978923
46.5,134,0.01858397457
46.5,134.5,0.03110390547
46.5,135,0.04328538739
46.5,135.5,0.05514514391
46.5,136,0.06670074173
46.5,136.5,0.07797051371
46.5,137,0.0889734803
46.5,137.5,0.09972926973
46.5,138,0.1102580372
46.5,138.5,0.1205803836
46.5,139,0.1307172737
46.5,139.5,0.1406899546
46.5,140,0.1505198748
47,60,-0.5000894136
47,60.5,-0.5131182883
47,61,-0.5264302002
47,61.5,-0.5400175041
47,62,-0.5538721699
47,62.5,-0.5679857868
47,63,-0.5823495688
47,63.5,-0.5969543581
47,64,-0.6117906295
47,64.5,-0.6268484938
47,65,-0.6421177006
47,65.5,-0.6575876414
47,66,-0.6732473512
47,66.5,-0.6890855112
47,67,-0.7050904492
47,67.5,-0.7212501415
47,68,-0.7375522134
47,68.5,-0.7539839395
47,69,-0.7705322444
47,69.5,-0.7871837025
47,70,-0.8039245383
47,70.5,-0.8207406264
47,71,-0.8376174919
47,71.5,-0.8545403103
47,72,-0.8714939088
47,72.5,-0.888462767
47,73,-0.9054310187
47,73.5,-0.9223824538
47,74,-0.9393005218
47,74.5,-0.9561683349
47,75,-0.9729686733
47,75.5,-0.9896839909
47,76,-1.006296422
47,76.5,-1.022787791
47,77,-1.039139619
47,77.5,-1.05533314
47,78,-1.071349309
47,78.5,-1.08716882
47,79,-1.10277212
47,79.5,-1.11813943
47,80,-1.133250763
47,80.5,-1.148085947
47,81,-1.16262465
47,81.5,-1.176846405
47,82,-1.190730641
47,82.5,-1.204256711
47,83,-1.217403927
47,83.5,-1.230151593
47,84,-1.242479042
47,84.5,-1.254365679
47,85,-1.265791016
47,85.5,-1.276734718
47,86,-1.287176648
47,86.5,-1.297096912
47,87,-1.306475908
47,87.5,-1.315294374
47,88,-1.323533439
47,88.5,-1.331174675
47,89,-1.338200151
47,89.5,-1.344592482
47,90,-1.350334887
47,90.5,-1.355411241
47,91,-1.359806131
47,91.5,-1.363504907
47,92,-1.366493739
47,92.5,-1.368759669
47,93,-1.370290662
47,93.5,-1.371075657
47,94,-1.37110462
47,94.5,-1.370368588
47,95,-1.368859717
47,95.5,-1.366571325
47,96,-1.363497936
47,96.5,-1.359635315
47,97,-1.354980507
47,97.5,-1.349531867
47,98,-1.343289092
47,98.5,-1.336253246
47,99,-1.32842678
47,99.5,-1.319813554
47,100,-1.310418845
47,100.5,-1.300249363
47,101,-1.289313249
47,101.5,-1.277620083
47,102,-1.265180871
47,102.5,-1.252008045
47,103,-1.238115441
47,103.5,-1.223518284
47,104,-1.208233167
47,104.5,-1.192278013
47,105,-1.175672052
47,105.5,-1.158435776
47,106,-1.140590896
47,106.5,-1.122160298
47,107,-1.103167985
47,107.5,-1.083639024
47,108,-1.063599486
47,108.5,-1.043076373
47,109,-1.02209756
47,109.5,-1.000691711
47,110,-0.9788882129
47,110.5,-0.9567170881
47,111,-0.9342089169
47,111.5,-0.9113947517
47,112,-0.8883060298
47,112.5,-0.8649744847
47,113,-0.841432056
47,113.5,-0.8177107973
47,114,-0.7938427843
47,114.5,-0.7698600215
47,115,-0.7457943493
47,115.5,-0.721677351
47,116,-0.6975402608
47,116.5,-0.6734138726
47,117,-0.64932845
47,117.5,-0.6253136383
47,118,-0.6013983784
47,118.5,-0.5776108232
47,119,-0.553978257
47,119.5,-0.5305270172
47,120,-0.5072824205
47,120.5,-0.4842686922
47,121,-0.4615088993
47,121.5,-0.4390248885
47,122,-0.4168372281
47,122.5,-0.3949651548
47,123,-0.373426526
47,123.5,-0.352237776
47,124,-0.3314138787
47,124.5,-0.3109683152
47,125,-0.2909130466
47,125.5,-0.2712584928
47,126,-0.2520135169
47,126.5,-0.2331854156
47,127,-0.214779914
47,127.5,-0.196801168
47,128,-0.1792517707
47,128.5,-0.1621327654
47,129,-0.1454436633
47,129.5,-0.1291824671
47,130,-0.1133456995
47,130.5,-0.09792843733
47,131,-0.08292434938
47,131.5,-0.06832574013
47,132,-0.05412359727
47,132.5,-0.04030764351
47,133,-0.02686639249
47,133.5,-0.01378720825
47,134,-0.001056368185
47,134.5,0.01134087092
47,135,0.02342020403
47,135.5,0.03519820644
47,136,0.04669226028
47,136.5,0.05792047899
47,137,0.06890163032
47,137.5,0.07965505817
47,138,0.09020060334
47,138.5,0.1005585239
47,139,0.1107494151
47,139.5,0.1207941294
47,140,0.1307136972
47.5,60,-0.4794640044
47.5,60.5,-0.4925236047
47.5,61,-0.505869207
47.5,61.5,-0.5194933389
47.5,62,-0.5333881267
47.5,62.5,-0.5475452987
47.5,63,-0.5619561893
47.5,63.5,-0.5766117423
47.5,64,-0.5915025137
47.5,64.5,-0.6066186751
47.5,65,-0.6219500161
47.5,65.5,-0.6374859465
47.5,66,-0.6532154985
47.5,66.5,-0.6691273285
47.5,67,-0.6852097187
47.5,67.5,-0.7014505785
47.5,68,-0.7178374458
47.5,68.5,-0.734357488
47.5,69,-0.7509975032
47.5,69.5,-0.7677439214
47.5,70,-0.7845828055
47.5,70.5,-0.8014998527
47.5,71,-0.8184803961
47.5,71.5,-0.8355094067
47.5,72,-0.8525714956
47.5,72.5,-0.8696509166
47.5,73,-0.8867315703
47.5,73.5,-0.9037970075
47.5,74,-0.9208304346
47.5,74.5,-0.9378147196
47.5,75,-0.9547323984
47.5,75.5,-0.9715656835
47.5,76,-0.9882964727
47.5,76.5,-1.00490636
47.5,77,-1.021376648
47.5,77.5,-1.03768836
47.5,78,-1.053822257
47.5,78.5,-1.069758853
47.5,79,-1.085478432
47.5,79.5,-1.100961075
47.5,80,-1.116186673
47.5,80.5,-1.131134957
47.5,81,-1.145785523
47.5,81.5,-1.160117858
47.5,82,-1.174111374
47.5,82.5,-1.187745435
47.5,83,-1.200999393
47.5,83.5,-1.213852626
47.5,84,-1.226284571
47.5,84.5,-1.238274768
47.5,85,-1.249802899
47.5,85.5,-1.260848829
47.5,86,-1.271392655
47.5,86.5,-1.281414749
47.5,87,-1.290895807
47.5,87.5,-1.299816895
47.5,88,-1.308159499
47.5,88.5,-1.31590558
47.5,89,-1.323037619
47.5,89.5,-1.329538672
47.5,90,-1.335392422
47.5,90.5,-1.340583231
47.5,91,-1.34509619
47.5,91.5,-1.348917174
47.5,92,-1.352032893
47.5,92.5,-1.35443094
47.5,93,-1.35609984
47.5,93.5,-1.357029104
47.5,94,-1.357209269
47.5,94.5,-1.356631947
47.5,95,-1.355289865
47.5,95.5,-1.353176912
47.5,96,-1.350288167
47.5,96.5,-1.346619945
47.5,97,-1.342169824
47.5,97.5,-1.336936674
47.5,98,-1.330920688
47.5,98.5,-1.3241234
47.5,99,-1.316547706
47.5,99.5,-1.308197878
47.5,100,-1.299079575
47.5,100.5,-1.289199854
47.5,101,-1.278567163
47.5,101.5,-1.267191349
47.5,102,-1.255083646
47.5,102.5,-1.242256663
47.5,103,-1.228724373
47.5,103.5,-1.214502085
47.5,104,-1.199606428
47.5,104.5,-1.184055312
47.5,105,-1.167867898
47.5,105.5,-1.151064561
47.5,106,-1.133666839
47.5,106.5,-1.115697391
47.5,107,-1.097179944
47.5,107.5,-1.078139231
47.5,108,-1.058600936
47.5,108.5,-1.038591628
47.5,109,-1.018138691
47.5,109.5,-0.9972702522
47.5,110,-0.9760151113
47.5,110.5,-0.9544026583
47.5,111,-0.9324627956
47.5,111.5,-0.9102258546
47.5,112,-0.8877225114
47.5,112.5,-0.8649837001
47.5,113,-0.8420405257
47.5,113.5,-0.8189241744
47.5,114,-0.795665825
47.5,114.5,-0.7722965583
47.5,115,-0.7488472676
47.5,115.5,-0.7253485692
47.5,116,-0.7018307133
47.5,116.5,-0.6783234964
47.5,117,-0.6548561748
47.5,117.5,-0.6314573802
47.5,118,-0.6081550366
47.5,118.5,-0.584976281
47.5,119,-0.5619473854
47.5,119.5,-0.5390936824
47.5,120,-0.5164394949
47.5,120.5,-0.4940080681
47.5,121,-0.4718215064
47.5,121.5,-0.449900714
47.5,122,-0.4282653401
47.5,122.5,-0.4069337285
47.5,123,-0.3859228723
47.5,123.5,-0.3652483731
47.5,124,-0.3449244058
47.5,124.5,-0.3249636882
47.5,125,-0.3053774564
47.5,125.5,-0.2861754448
47.5,126,-0.2673658728
47.5,126.5,-0.2489554359
47.5,127,-0.2309493026
47.5,127.5,-0.2133511173
47.5,128,-0.1961630076
47.5,128.5,-0.1793855981
47.5,129,-0.1630180286
47.5,129.5,-0.147057978
47.5,130,-0.1315016927
47.5,130.5,-0.1163440206
47.5,131,-0.1015784492
47.5,131.5,-0.08719714833
47.5,132,-0.07319101712
47.5,132.5,-0.05954973538
47.5,133,-0.04626181839
47.5,133.5,-0.0333146754
47.5,134,-0.02069467142
47.5,134.5,-0.008387192028
47.5,135,0.003623289131
47.5,135.5,0.01535314042
47.5,136,0.02681950015
47.5,136.5,0.03804020274
47.5,137,0.04903370333
47.5,137.5,0.05981900128
47.5,138,0.07041556272
47.5,138.5,0.08084324259
47.5,139,0.09112220635
47.5,139.5,0.1012728519
47.5,140,0.1113157316
48,60,-0.4581386815
48,60.5,-0.4712130031
48,61,-0.4845764289
48,61.5,-0.4982216509
48,62,-0.5121409443
48,62.5,-0.5263261703
48,63,-0.5407687791
48,63.5,-0.5554598121
48,64,-0.5703899052
48,64.5,-0.5855492904
48,65,-0.6009277987
48,65.5,-0.6165148616
48,66,-0.6322995137
48,66.5,-0.6482703941
48,67,-0.6644157487
48,67.5,-0.6807234314
48,68,-0.6971809062
48,68.5,-0.713775249
48,69,-0.7304931492
48,69.5,-0.747320912
48,70,-0.7642444608
48,70.5,-0.7812493392
48,71,-0.7983207144
48,71.5,-0.8154433802
48,72,-0.8326017611
48,72.5,-0.8497799166
48,73,-0.8669615464
48,73.5,-0.8841299966
48,74,-0.9012682661
48,74.5,-0.9183590146
48,75,-0.9353845717
48,75.5,-0.9523269465
48,76,-0.9691678393
48,76.5,-0.9858886538
48,77,-1.002470512
48,77.5,-1.018894267
48,78,-1.035140524
48,78.5,-1.051189657
48,79,-1.067021828
48,79.5,-1.08261701
48,80,-1.097955013
48,80.5,-1.113015505
48,81,-1.127778043
48,81.5,-1.142222103
48,82,-1.156327107
48,82.5,-1.170072459
48,83,-1.18343758
48,83.5,-1.196401942
48,84,-1.20894511
48,84.5,-1.221046776
48,85,-1.232686807
48,85.5,-1.243845284
48,86,-1.254502546
48,86.5,-1.264639236
48,87,-1.274236352
48,87.5,-1.283275286
48,88,-1.29173788
48,88.5,-1.299606473
48,89,-1.30686395
48,89.5,-1.313493793
48,90,-1.31948013
48,90.5,-1.324807786
48,91,-1.329462335
48,91.5,-1.333430147
48,92,-1.336698436
48,92.5,-1.339255313
48,93,-1.341089825
48,93.5,-1.34219201
48,94,-1.342552931
48,94.5,-1.342164728
48,95,-1.341020648
48,95.5,-1.339115092
48,96,-1.336443643
48,96.5,-1.333003106
48,97,-1.328791528
48,97.5,-1.323808234
48,98,-1.318053846
48,98.5,-1.311530301
48,99,-1.304240872
48,99.5,-1.296190175
48,100,-1.287384181
48,100.5,-1.277830219
48,101,-1.267536977
48,101.5,-1.256514496
48,102,-1.244774162
48,102.5,-1.232328694
48,103,-1.219192126
48,103.5,-1.205379782
48,104,-1.190908256
48,104.5,-1.175795374
48,105,-1.160060163
48,105.5,-1.143722809
48,106,-1.126804614
48,106.5,-1.109327947
48,107,-1.091316192
48,107.5,-1.072793691
48,108,-1.053785683
48,108.5,-1.034318245
48,109,-1.014418218
48,109.5,-0.9941131423
48,110,-0.9734311802
48,110.5,-0.9524010435
48,111,-0.9310519131
48,111.5,-0.9094133595
48,112,-0.8875152598
48,112.5,-0.8653877144
48,113,-0.8430609617
48,113.5,-0.8205652923
48,114,-0.7979309621
48,114.5,-0.7751881061
48,115,-0.7523666511
48,115.5,-0.7294962297
48,116,-0.7066060949
48,116.5,-0.6837250355
48,117,-0.6608812932
48,117.5,-0.6381024814
48,118,-0.6154155063
48,118.5,-0.5928464899
48,119,-0.5704206963
48,119.5,-0.5481624604
48,120,-0.5260951208
48,120.5,-0.504240955
48,121,-0.4826211195
48,121.5,-0.4612555938
48,122,-0.4401631275
48,122.5,-0.4193611939
48,123,-0.3988659462
48,123.5,-0.3786921801
48,124,-0.3588533001
48,124.5,-0.3393612919
48,125,-0.3202266992
48,125.5,-0.3014586061
48,126,-0.2830646247
48,126.5,-0.2650508879
48,127,-0.2474220478
48,127.5,-0.2301812788
48,128,-0.2133302866
48,128.5,-0.1968693218
48,129,-0.180797199
48,129.5,-0.1651113209
48,130,-0.1498077064
48,130.5,-0.1348810248
48,131,-0.1203246331
48,131.5,-0.1061306188
48,132,-0.0922898459
48,132.5,-0.07879200532
48,133,-0.06562566897
48,133.5,-0.05277834705
48,134,-0.04023654865
48,134.5,-0.02798584521
48,135,-0.01601093652
48,135.5,-0.004295719233
48,136,0.007176642803
48,136.5,0.01842364631
48,137,0.02946337499
48,137.5,0.04031442475
48,138,0.05099582813
48,138.5,0.06152697816
48,139,0.07192755199
48,139.5,0.08221743457
48,140,0.09241664267
48.5,60,-0.4361652849
48.5,60.5,-0.4492377816
48.5,61,-0.4626026052
48.5,61.5,-0.4762526056
48.5,62,-0.4901802017
48.5,62.5,-0.5043773834
48.5,63,-0.5188357135
48.5,63.5,-0.5335463301
48.5,64,-0.5484999486
48.5,64.5,-0.5636868631
48.5,65,-0.5790969495
48.5,65.5,-0.5947196662
48.5,66,-0.6105440573
48.5,66.5,-0.6265587536
48.5,67,-0.6427519752
48.5,67.5,-0.6591115338
48.5,68,-0.6756248342
48.5,68.5,-0.6922788777
48.5,69,-0.7090602639
48.5,69.5,-0.7259551944
48.5,70,-0.7429494755
48.5,70.5,-0.760028522
48.5,71,-0.7771773616
48.5,71.5,-0.7943806393
48.5,72,-0.8116226228
48.5,72.5,-0.8288872085
48.5,73,-0.8461579283
48.5,73.5,-0.8634179572
48.5,74,-0.8806501219
48.5,74.5,-0.8978369103
48.5,75,-0.9149604824
48.5,75.5,-0.9320026818
48.5,76,-0.9489450491
48.5,76.5,-0.9657688363
48.5,77,-0.9824550225
48.5,77.5,-0.9989843313
48.5,78,-1.01533725
48.5,78.5,-1.031494048
48.5,79,-1.047434801
48.5,79.5,-1.063139416
48.5,80,-1.078587651
48.5,80.5,-1.093759147
48.5,81,-1.108633456
48.5,81.5,-1.123190069
48.5,82,-1.13740845
48.5,82.5,-1.15126807
48.5,83,-1.16474844
48.5,83.5,-1.177829152
48.5,84,-1.190489914
48.5,84.5,-1.20271059
48.5,85,-1.214471245
48.5,85.5,-1.225752183
48.5,86,-1.236533996
48.5,86.5,-1.246797603
48.5,87,-1.256524302
48.5,87.5,-1.265695813
48.5,88,-1.274294324
48.5,88.5,-1.282302546
48.5,89,-1.289703754
48.5,89.5,-1.296481838
48.5,90,-1.302621352
48.5,90.5,-1.308107565
48.5,91,-1.312926502
48.5,91.5,-1.317064998
48.5,92,-1.320510741
48.5,92.5,-1.32325232
48.5,93,-1.325279266
48.5,93.5,-1.326582098
48.5,94,-1.327152363
48.5,94.5,-1.326982674
48.5,95,-1.326066751
48.5,95.5,-1.324399452
48.5,96,-1.321976806
48.5,96.5,-1.318796047
48.5,97,-1.314855634
48.5,97.5,-1.31015528
48.5,98,-1.304695973
48.5,98.5,-1.298479987
48.5,99,-1.291510903
48.5,99.5,-1.283793613
48.5,100,-1.27533433
48.5,100.5,-1.266140588
48.5,101,-1.256221239
48.5,101.5,-1.245586449
48.5,102,-1.234247686
48.5,102.5,-1.222217707
48.5,103,-1.209510537
48.5,103.5,-1.196141446
48.5,104,-1.182126923
48.5,104.5,-1.167484643
48.5,105,-1.152233429
48.5,105.5,-1.136393217
48.5,106,-1.119985007
48.5,106.5,-1.103030814
48.5,107,-1.085553621
48.5,107.5,-1.067577319
48.5,108,-1.049126649
48.5,108.5,-1.030227138
48.5,109,-1.010905037
48.5,109.5,-0.9911872446
48.5,110,-0.9711012446
48.5,110.5,-0.950675025
48.5,111,-0.9299370049
48.5,111.5,-0.9089159554
48.5,112,-0.8876409201
48.5,112.5,-0.8661411332
48.5,113,-0.844445938
48.5,113.5,-0.8225847029
48.5,114,-0.8005867387
48.5,114.5,-0.778481214
48.5,115,-0.7562970725
48.5,115.5,-0.7340629496
48.5,116,-0.7118070899
48.5,116.5,-0.689557267
48.5,117,-0.6673407031
48.5,117.5,-0.6451839918
48.5,118,-0.623113022
48.5,118.5,-0.6011529049
48.5,119,-0.5793279033
48.5,119.5,-0.5576613638
48.5,120,-0.5361756527
48.5,120.5,-0.5148920944
48.5,121,-0.4938309149
48.5,121.5,-0.473011188
48.5,122,-0.4524507864
48.5,122.5,-0.4321663365
48.5,123,-0.4121731786
48.5,123.5,-0.3924853306
48.5,124,-0.3731154577
48.5,124.5,-0.354074846
48.5,125,-0.3353733814
48.5,125.5,-0.317019534
48.5,126,-0.2990203467
48.5,126.5,-0.2813814299
48.5,127,-0.2641069601
48.5,127.5,-0.247199685
48.5,128,-0.2306609325
48.5,128.5,-0.2144906251
48.5,129,-0.1986872992
48.5,129.5,-0.1832481292
48.5,130,-0.1681689561
48.5,130.5,-0.1534443207
48.5,131,-0.1390675012
48.5,131.5,-0.1250305549
48.5,132,-0.1113243637
48.5,132.5,-0.09793868362
48.5,133,-0.08486219785
48.5,133.5,-0.07208257276
48.5,134,-0.05958651727
48.5,134.5,-0.04735984485
48.5,135,-0.03538753813
48.5,135.5,-0.0236538156
48.5,136,-0.01214220043
48.5,136.5,-0.0008355908128
48.5,137,0.01028366821
48.5,137.5,0.02123371188
48.5,138,0.03203308208
48.5,138.5,0.0427006531
48.5,139,0.05325555726
48.5,139.5,0.06371711057
48.5,140,0.07410473873
49,60,-0.4136034372
49,60.5,-0.4266571303
49,61,-0.4400064739
49,61.5,-0.453644471
49,62,-0.4675636807
49,62.5,-0.4817562191
49,63,-0.4962137609
49,63.5,-0.5109275409
49,64,-0.5258883557
49,64.5,-0.5410865654
49,65,-0.5565120953
49,65.5,-0.572154438
49,66,-0.5880026552
49,66.5,-0.6040453802
49,67,-0.6202708197
49,67.5,-0.636666757
49,68,-0.6532205542
49,68.5,-0.6699191558
49,69,-0.6867490917
49,69.5,-0.7036964814
49,70,-0.7207470376
49,70.5,-0.7378860718
49,71,-0.7550984992
49,71.5,-0.7723688442
49,72,-0.7896812481
49,72.5,-0.8070194756
49,73,-0.8243669234
49,73.5,-0.8417066294
49,74,-0.8590212831
49,74.5,-0.8762932361
49,75,-0.8935045151
49,75.5,-0.9106368354
49,76,-0.9276716153
49,76.5,-0.9445899922
49,77,-0.9613728406
49,77.5,-0.9780007904
49,78,-0.9944542474
49,78.5,-1.010713416
49,79,-1.02675832
49,79.5,-1.042568831
49,80,-1.058124693
49,80.5,-1.073405552
49,81,-1.088390981
49,81.5,-1.103060518
49,82,-1.117393696
49,82.5,-1.131370075
49,83,-1.144969283
49,83.5,-1.158171046
49,84,-1.170955236
49,84.5,-1.183301904
49,85,-1.195191322
49,85.5,-1.206604031
49,86,-1.217520876
49,86.5,-1.227923057
49,87,-1.237792173
49,87.5,-1.247110264
49,88,-1.255859861
49,88.5,-1.264024033
49,89,-1.271586432
49,89.5,-1.278531339
49,90,-1.284843714
49,90.5,-1.290509241
49,91,-1.295514373
49,91.5,-1.299846377
49,92,-1.30349338
49,92.5,-1.306444412
49,93,-1.308689447
49,93.5,-1.310219442
49,94,-1.31102638
49,94.5,-1.3111033
49,95,-1.31044434
49,95.5,-1.309044762
49,96,-1.306900985
49,96.5,-1.304010612
49,97,-1.300372453
49,97.5,-1.295986549
49,98,-1.290854186
49,98.5,-1.284977912
49,99,-1.278361549
49,99.5,-1.271010197
49,100,-1.262930242
49,100.5,-1.254129353
49,101,-1.244616479
49,101.5,-1.234401842
49,102,-1.223496921
49,102.5,-1.211914442
49,103,-1.199668352
49,103.5,-1.1867738
49,104,-1.173247103
49,104.5,-1.159105716
49,105,-1.1443682
49,105.5,-1.129054171
49,106,-1.113184267
49,106.5,-1.096780092
49,107,-1.079864169
49,107.5,-1.062459882
49,108,-1.044591418
49,108.5,-1.026283706
49,109,-1.007562355
49,109.5,-0.9884535797
49,110,-0.9689841382
49,110.5,-0.9491812552
49,111,-0.9290725498
49,111.5,-0.9086859587
49,112,-0.8880496593
49,112.5,-0.8671919909
49,113,-0.8461413748
49,113.5,-0.8249262345
49,114,-0.8035749148
49,114.5,-0.7821156014
49,115,-0.7605762405
49,115.5,-0.7389844588
49,116,-0.7173674851
49,116.5,-0.695752072
49,117,-0.6741644203
49,117.5,-0.6526301041
49,118,-0.6311739989
49,118.5,-0.6098202112
49,119,-0.5885920116
49,119.5,-0.5675117699
49,120,-0.5466008943
49,120.5,-0.5258797731
49,121,-0.5053677209
49,121.5,-0.4850829276
49,122,-0.4650424123
49,122.5,-0.4452619813
49,123,-0.4257561896
49,123.5,-0.406538308
49,124,-0.3876202943
49,124.5,-0.3690127691
49,125,-0.3507249967
49,125.5,-0.3327648703
49,126,-0.3151389033
49,126.5,-0.2978522237
49,127,-0.2809085754
49,127.5,-0.2643103226
49,128,-0.2480584603
49,128.5,-0.2321526291
49,129,-0.2165911344
49,129.5,-0.2013709709
49,130,-0.1864878507
49,130.5,-0.1719362367
49,131,-0.1577093793
49,131.5,-0.1437993574
49,132,-0.1301971236
49,132.5,-0.1168925522
49,133,-0.1038744914
49,133.5,-0.09113081784
49,134,-0.07864849503
49,134.5,-0.06641363343
49,135,-0.0544115536
49,135.5,-0.04262685128
49,136,-0.03104346432
49,136.5,-0.01964474124
49,137,-0.008413511113
49,137.5,0.002667845537
49,138,0.01361732507
49,138.5,0.02445322858
49,139,0.03519408956
49,139.5,0.04585860162
49,140,0.05646554656
49.5,60,-0.390519972
49.5,60.5,-0.4035375614
49.5,61,-0.4168542028
