# SHSynth 球谐综合结果  系数=shkit_coeffs.gfc  nmax=12  高斯平滑=0 km  物理量=geopotential
lon,lat,value
353.5053842,46.86962997,-0.8015316285
215.9976201,46.8361175,1.497401397
78.4898561,46.80262591,-0.8697799207
300.982092,46.76915516,-0.2288780379
163.474328,46.7357052,0.8021303353
25.96656395,46.70227597,-0.6932003937
248.4587999,46.66886743,1.194360868
110.9510358,46.63547953,-0.6316849802
333.4432718,46.60211221,-0.7022672509
195.9355077,46.56876543,1.378233849
58.4277437,46.53543914,-0.7277627767
280.9199796,46.50213329,0.2591937418
143.4122156,46.46884783,0.2660715759
5.904451549,46.43558271,-0.80249132
228.3966875,46.40233789,1.475064938
90.88892345,46.36911331,-0.8961723689
313.3811594,46.33590893,-0.4529899926
175.8733953,46.3027247,1.07670883
38.3656313,46.26956057,-0.6691102832
260.8578672,46.2364165,0.8718811862
123.3501032,46.20329243,-0.3237121038
345.8423391,46.17018832,-0.8045696314
208.3345751,46.13710412,1.477279112
70.82681105,46.10403979,-0.8397474773
293.319047,46.07099528,-0.06990256578
155.8112829,46.03797054,0.611252364
18.3035189,46.00496552,-0.7609075944
240.7957548,45.97198019,1.346095039
103.2879908,45.93901449,-0.7881585743
325.7802267,45.90606837,-0.6343188063
188.2724627,45.8731418,1.288311281
50.76469865,45.84023473,-0.7037358192
273.2569346,45.8073471,0.4879146883
135.7491705,45.77447888,0.03957823128
358.2414065,45.74163002,-0.8467733089
220.7336424,45.70880048,1.506705335
83.2258784,45.67599021,-0.9211736221
305.7181143,45.64319916,-0.3318276375
168.2103503,45.6104273,0.9183531169
30.70258625,45.57767457,-0.7138019362
253.1948222,45.54494094,1.089381312
